2024-04-O-s0	2024-04-O-s1	2024-04-O-s4	2024-04-O-s8	2024-05-O-s1	2024-05-O-s4	2024-06-O-s1	2024-06-O-s4	2024-06-O-s8	2024-07-O-s1	2024-07-O-s4	2024-07-O-s8	2024-08-O-s1	2024-08-O-s4	2024-09-O-s1	2024-09-O-s4	2024-10-O-s1	2024-11-O-s0	2024-11-O-s1	2024-11-O-s4	2024-11-O-s8	2024-12-O-s1	2025-01-O-s1	2025-02-O-s1	2025-03-O-s1	2025-03-O-s4	2025-03-O-s8	2025-04-O-s4	2025-05-O-s1	2025-05-O-s4	2025-05-O-s8	2025-07-O-s4	2025-10-O-s4	2025-12-O-s4	2025-12-O-s8	2026-01-O-s4	2026-01-O-s8	2026-02-O-s4	2026-02-O-s8	2024-07-I-hm	2024-07-I-mm	2024-07-I-og	2024-09-I-hm	2024-09-I-mm	2024-09-I-og	2024-11-I-hm	2024-11-I-mm	2024-11-I-og	2024-12-I-hm	2024-12-I-mm	2024-12-I-og	2025-01-I-hm	2025-01-I-og	2025-03-I-hm	2025-03-I-mm	2025-04-I-hm	2025-04-I-mm	2025-04-I-og	2025-05-I-hm	2025-05-I-mm	2025-05-I-og	2025-06-I-hm	2025-07-I-hm	2025-10-I-hm	2025-10-I-mm	2025-10-I-og	2025-12-I-hm	2024-06-M-s0	2024-10-M-s4	2024-11-M-s1	2024-11-M-s4	2024-11-M-s8	2025-01-M-s0	2025-02-M-s1	2025-02-M-s8	2025-03-M-s4	2025-04-M-s8	2025-05-M-s4	2025-06-M-s4	2025-07-M-s4	2025-09-M-s0	2025-10-M-s1
Chloroparvula	0	0	0	0	0.0643757017381895	0.0202037101551123	0.0185957386584961	0	0.0446704163060741	0.0493233897018563	0.171963479873901	0.323378908868533	0.158273767940623	0.186580848126199	0	0.00192232412836845	0.00440139546025363	0.0113907253766339	0.165119947338149	0.135081617946426	0.136078811515512	0.0157367146159218	0.00614768213265423	0.0144659142038224	0.00562223603098647	0.000310839355985335	0.0260890999993942	0.0129670943225506	0.000210915656100192	0	0.00434302864142298	0.0107046905537548	0.0671214219318875	0.0920110251576511	0.179405862491394	0.0621573300342468	0.102177589823493	0.0120262246545229	0.0383123204569584	0.00254518890895335	0.00784158155185517	0.00929798251730659	0.00294269548195993	0.0119504480628628	0.0154152823960595	0.0349213404659884	0.0520222295966777	0.0630419866040484	0.0282364737936569	0.00610777005636558	0.040694877835305	0.00944046945605326	0.00771282684896914	0.00808294556648471	0.0121313530432327	0.00205716338242754	0.00522794292077365	0.000663158370253612	0.000741189895509222	0	0	0.00934226856025697	0.0134295193650039	0.0795967052013154	0.0555717140741462	0.0293252394458757	0.0477890954363705	0.000285745316089965	0.00426696083147033	0.174922719081081	0.265743619831571	0.104288225082612	0.00573458264750882	0.0210315813720587	0.0179683728887269	0.000726790862622547	0.00505015431643922	0.0132521220106658	0.00423845002033747	0.0110921216794193	0.00115737364975603	0.0068182466644752
Chloropicon	9.09356436313919e-05	0	1.79830578202209e-05	0.000409358220558732	0.000320470371481333	8.89733540554131e-05	3.21679341334645e-05	0	0.00029341486347423	1.38932547931071e-05	0.000567826361178044	0.00278040589692257	0.0206996832097945	0.104071696195996	0.107244878863324	0.128648687829444	0.129665584835167	0.0128674313631237	0.147815817551197	0.134148578288865	0.141062810024894	0.0108118696518131	0.00280773398822639	0.00154625417796427	8.6306560491322e-05	0.000246835208009704	0.000977300897607049	0.000451196642748647	1.90964494779429e-05	8.45297006869735e-05	4.62053380386599e-05	0.000458028080441501	0.156439841178841	0.026037919908133	0.0702824209169396	0.0141560481101204	0.018671417755955	0.00189660704887661	0.0044345067183355	0.000221745768939387	0.000391169199908305	0.000198909859078192	0.0367362347977714	0.0766936801340991	0.137067382705581	0.127124929865011	0.120768256103694	0.143783875032396	0.00531488665429498	0.00232475078999272	0.0106175374457652	0.000854127832506986	0.00267617341768177	0.00043535359034135	0.00038720598644202	0.000252025497654216	0.000208801115340086	0.000162417143909652	0.000148788630951799	1.73465667626067e-05	7.86240830507596e-06	0.000239421326485354	0.012889696506251	0.0980010872692463	0.0552988084536912	0.0399645365561154	0.00328758780190735	8.35267571868454e-05	0.0240666966537123	0.0682737190295083	0.0751556938776536	0.0479912250777264	0.00205548922287093	0.00160310917856897	0.000891425245979818	0.000144720510310178	0.000233098582756526	0.000299247093916831	0.000323191447532574	0.0274643503681035	0.00212442629528375	0.0198450817190046
Chlorovirus	0	0	0	0	0.0682675908356945	0	0	0	0	0	0	0	0	0	0.0150515440317461	0	0	0.0305623589582672	0.0135455622707304	0	0	0.0108932055954743	0	0	0	0	0	0	0	0	0	0	0	0.0199271242891148	0.0252167946205439	0	0.0033903336420809	0	0	0	0	0	0	0	0	0	0.035576919950162	0.0706146553364405	0.0319985782270561	0	0.0348004792390976	0.0246195413711385	0	0.0260838552409366	0.0127629721538238	0.100603518054236	0	0	0.041978181477757	0	0	0.147340871151458	0	0	0	0	0.091644096563822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chondrus	9.17711439756407e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000561229783494716	0.000686707486012403	0.0161346447937054	0	0	0.000846747976417652	0.00328467716476332	0.0150226899791149	0.00010440172343037	0	0	0.000193127743897185	0	0	0	0	0	0	4.28787056166523e-05	0	0	0	9.40860308584647e-05	0.00115084336743785	0	0	0	0	0	0.00485183680005945	0.00392195084232888	0	0.00483229741821477	0	0	0.000485641429452817	0.00237908418901571	0.346802320377665	0.0298453463711949	0.0250275326678669	0.0480562324225034	0	0.000114094389101458	0	0	0	0.00100988705531942	0.00287454807816936	0.000295409460366587	0.00317883554410378	0.00141045360338504	0.0168615072686207	0	0.000109776151704046	0	0	0.00116435851812143	0	0	0.000694297819906986	6.09775127397695e-05	0	0	0	0.039672909976515	0.000198782898888538
Christiangramia	0.00827070406613801	0	0.00425078426234798	0	0	0.0331757959140364	0.0104870693425462	0	0.00202986404753424	0.00364296239280933	0.0759630423631626	0.0823087767559859	0	0	0.00476240697192662	0.0221844339692023	0.0102748247480471	0.0689042342772544	0.00139238437061777	0.00264422656480499	0	0.00127150428645353	0.000828831751983781	0.00533720464902697	0	0.00271759064124276	0.0490091223049487	0.000777561573413859	0	0	0	0	0.00199774765736985	0.00523133794953526	0.00349736510174653	0.00350482057971501	0.00154484465373854	0	0	0	0.0042868109047352	0.00188889728196189	0.00352449135062111	0.0428149675963168	0.0217238312805426	0	0.0172132977153625	0	0.0393888999598385	0.0735737588996465	0.0182550825612311	0.018827562000079	0.0421722008391227	0.00190203179257142	0.000512410667458842	0.00986408027796944	0.00672460575494147	0.00422563378882498	0.0439496863410484	0	0	0.0139097046746396	0.00293745179999962	0.00903177629876359	0.0365827445589544	0.0456450101901909	0.0504177903132529	0.0037859522733197	0	0.014387216526084	0.0653591162834937	0.0394214308950739	0.0287947934567556	0.00216718560710753	0	0	0	0	0.0146472735293303	0.0048849459263712	0.00225721413903858	0.00552463102817022
Chrysochromulina	0.0016724285551878	0	0	0.000385639934446964	0	0.00595885166739451	0.00202292620985918	0.00293217385304502	0.00296724788507146	0.00577021661790288	0.015229077238413	0.00250019859561643	0	0	0.0038181960288926	0.00251368982418865	0.00324112725399056	0.00688033652338029	0.00216749237170444	0.00297312830376779	0.00768120659536297	0.00458649047880502	0.00835026667685109	0.00479949170222008	0.000402912302886647	0.00041188621198804	0.00433726994027017	0.0029928152820738	0.0013816492249824	0.000305684609882733	0.00257352169267774	0.000333253533547039	0.00540319000848721	0.0100134357553043	0.0116450464522466	0.00243057210094869	0.0037045887235548	8.16576785241351e-05	0.00102855540295282	0.000356931784107299	0.000687126246289332	0.00416854347846349	0.00170438357441664	0.00132353596716338	0.00201284402902739	0.00644525672095101	0.0044771355445114	0.000895949185151774	0.0347459024641947	0.0202387618621455	0.0188778334271822	0.0606611398201569	0.0406237946218519	0.00992317783953705	0.0130157474006844	0.0361520047468409	0.00141627449691224	0.00328520076260391	0.0159661674682631	0.018391020355709	0.00336978383475622	0.00667129401080719	0.000916562842223082	0.00709529269095369	0.00835076295336922	0.0098028370365749	0.024512500935284	0.000364237476880298	0	0.00564698544482467	0.0183863581277146	0.0249476348280549	0.0136533261093377	0.0228594370021728	0.00424985959359722	0	0.0353939936630203	0.0021744942478154	0.0447288174288781	0.0368856479913995	0.00988197193098032	0.00939426204920188
Chrysoperla	0	0	0.0241361518814889	0	0.00451545328964344	0.0323737483189726	0.0652248274779405	0	0.0567980488068385	0.073162242107038	0.0775934387127555	0	0	0	0.0200131827928288	0.0095006645083563	0	0.00398815062418327	0.023505791022353	0.00462255618302065	0	0	0.00660688714678655	0.050027684406037	0.0325005785889062	0	0	0.00864581087404595	0.0194545666905919	0.0325174647481037	0	0.0094860579797989	0	0	0	0.0072800172974711	0	0.0023910356534187	0	0	0	0	0	0	0	0.0079249682835542	0.0085229336251926	0	0.00258018061236577	0	0.0052133065709392	0.0131331071521357	0	0.0123212014458022	0.013980959586858	0.018521915414089	0	0	0	0.0162736022449621	0	0.0038844599808421	0.0124842708345549	0	0	0	0	0	0	0	0	0	0	0.0185596121823101	0.0235032520906939	0	0.00149749009094171	0.0085032608000608	0.0325270314520275	0.0267385846880159	0.0304246494964537	0
Chrysophaeum	0	1.33628378857821	0.136146378744923	0.215103988665874	0	0	0.0234454850775619	0	0.0080064001434873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00329955906490416	0.0065130955797309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161031830244696	0	0	0
Chrysotila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0199162508000591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0850532024483327	0	0	0	0	0.0549001992807967	0.0424502390040493	0	0	0	0.0272334606006073	0	0	0	0	0	0	0.0060310406455547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0390223670233233	0	0
Ciona	0	0	0	0	0	0	0	0	0	0.0949518519688706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0274426120856363	0	0	0	0	0	0	0.0156950209027547	0	0	0.0137934876701958	0	0	0.126658139605076	0	0.172642501035128	0.346733123036903	0	0.0436471345924054	0	0	0.00755236533050031	0	0	0	0	0	0.0105231742850015	0	0	0	0	0	0	0	0	0	0	0
Cladocopium	0.0163105987009474	0.131341827289263	0.101347428478544	0.0952559008310714	0.0124177179853105	0.015586659142396	0.0695538222566954	0	0.00468833341359141	0	0	0	0	0.00635144230223417	0	0	0.00050894734948489	0.0069577202491839	0.00200039278922581	0	0.00202053697181897	0	0.000250879758923082	0.00926772074136231	0.0904650429026353	0.0207030229252308	0.00422008711420005	0.0204636817861547	0.0437690474935034	0.01455071618158	0.101674207430975	0.000207527901701268	0.00122554622900417	0.00180485626862895	0.00166358083651337	0.0176635367156081	0.0121539628641815	0.183175502662833	0.0592829579651949	0	0	0.00142856878585345	0	0.000269857363980109	0	0.0177988369153145	0.0175969418691168	0.0235434094272495	0.00165903722565326	0	0.00458066403421712	0.0305594299230744	0.0058533848122769	0.010437354375647	0.0288647699892398	0.0240654765751409	0.0275979677675102	0.0298694796647684	0.00896093356190361	0.0199377327753447	0.0560869338508672	0.00441074687797984	0.145117994465994	0.00376344509978491	0.00323811001346557	0.00129145001231488	0.00409648560286331	0	0	0	0.00112962992670585	0.000407147206941703	0.00226240580016807	0.00221433637481324	0.0133957992009865	0.0483677383061441	0.0202619683128882	0.00186517421519649	0.00171809276039208	0.000104461729293541	0	0.0014923783858931
Clavelina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082824752969196	0	0	0	0	0	0	0	0	0	0	0	0	0.0242375164988071	0
Clostridium	0.075708842615728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135923678879023	0	0	0	0	0
Clytia	0.000117536522892743	0.00457884612038031	0.00827732785081756	0	0.00206957326751935	0.00380825040423091	0.000660500051569132	0	0.00497964608200547	0	0	0.00367655860923351	0.000279263287372894	0.00071569943061794	0.00128877987035071	0.000924642953726027	0.00231806942312459	0.00063831207276552	0.0340123607225236	0.0857597344744045	0.00173833809090714	0.00567293038833604	0.00268175576555834	0	0	0	0.000428892510879466	0	0.000656994023195309	0.000218421053532782	0.000596610486890107	0.000389294807588494	0.000257327688919578	0.000676277770196885	0.000286335546055725	0.000369006953264697	0.000472575774383644	0.000380489485373377	9.94489338705523e-05	0.00163369661805511	0.000101507550597274	0.000615995780791555	0.000609574077426472	0	0.00274982250289746	0.00196695516001557	0	0.00113139080048334	0.000216024461914987	0.000636924862831575	0.00149448444525608	0.000131197004128743	0.000507601548058568	0.0468151754521517	0.0700098925317909	0	0	0.000837895434137025	0	0.00043063774260386	0.00154511006826095	0.000439809619540231	0	0	0.00307687438191862	0.0278476423892063	0.000255348456337362	0.0014300835564652	0.0176307355143603	0.0654964233284982	0.0139326701156248	0.0160571964260744	7.30659605030485e-05	0.00627225887417619	0.00534040306711254	0.00449284221624051	0.00351160870087072	0.00181713075061359	0.00111330645809939	0.0936552589083667	0.000623537381208698	0.00958941547879098
Coccolithus	0	0	0	0	0.63193474591309	0.0356231831610012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057733168139177	0	0
Cocleimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075393348069189	0	0.0125501577699803	0	0.099407622504801	0	0	0	0.00791667339538227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042731288584432	0.0576719000009597	0	0.0218417659674319	0.0315107054685451	0	0.0118190841166066	0	0	0	0.0139365583988376	0	0	0.020867150583603	0	0	0	0	0.00445636800507153	0.0238838697615422	0	0	0	0	0.0211775958107682	0	0	0	0	0	0	0	0.009963715141672	0
Cognaticolwellia	0	0.51935319487702	0	0	0	0	0.0455266432528896	0	0.059088615303244	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152147520521245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014021934698567	0	0.00942103879432085	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00368434311149695	0	0	0	0	0.0869915561691555	0	0	0	0	0	0	0	0	0
Cognatishimia	0.0168510454476948	0.000501712780513822	0	7.03495767392554e-05	3.65681586678551e-05	1.80543413093941e-06	0.000256175602384025	0	5.39396516077922e-06	0	0	0	0	0	0.00246021895105571	0.000169559560431592	0.000429563727720646	0.000268284581880709	0.00170632397164239	0.000168594446775472	0.00141438137112014	0.000211733631490217	5.78614365213142e-05	7.81646063624368e-05	7.3895686330642e-05	3.4357192663697e-05	1.7712997550053e-05	3.70873766226027e-05	8.5891821964319e-05	0.000122247992296715	0.00011313948946984	0.0296758438823138	0.00394330364586215	1.51690878143731e-05	1.80565938759357e-05	2.97724423412157e-05	8.14379510130341e-06	6.29428161286576e-05	7.51752558739944e-06	6.97257820121501e-06	6.13449306368396e-06	4.52914697657376e-06	0.00170899404530343	0.00300090131994338	0.00451092426023671	0.000796442574482651	0.00112621494650893	0.00140819025644947	0.000260939862475953	2.99541692151813e-05	0.000152351072781617	7.40258200126953e-06	4.20109550040166e-05	0.000104441714672819	7.51286058885105e-05	1.69636503295514e-05	0.000169859975844826	4.31107700226142e-05	0.000453990288679532	0.00537642355113313	0.000549150035810304	0.000258090543118126	0.000460516613338349	0.000587968925888254	0.000534213962817874	0.000670120904921288	5.70841499212493e-05	0.000625407962252302	8.73017158850953e-05	4.21253447128278e-05	0.000139698327068182	0.000228052696959165	0.00021611824180236	1.64465461028064e-05	2.44933602866888e-06	0	2.37825149194926e-05	4.84022837626169e-05	0.0142056565830136	0.000450744884745779	0.22717845944178	0.00755416405892817
Cognatiyoonia	0	0	0	0	0	0	0.0247722713663528	0	0	0	0	0	0	0	0.0184668002739413	0.041479786768917	0.0258928464484842	0.032807943161464	0.0389081957006078	0.0163323004227477	0.013530673403034	0	0	0	0	0	0	0.00150427499691517	0	0	0.0469330527332188	0	0.00149492049387786	0	0	0	0	0	0	0	0.0201023820607434	0	0.0115545504961725	0.0053397968459504	0.0182006340234311	0.00906591000188864	0.035287671087997	0.0909954291936374	0.0116148141426277	0	0.0138864683401698	0	0	0.00453908705947188	0	0	0	0	0	0	0	0	0	0	0.022155907801441	0.0220897142223204	0	0.0134170103265747	0	0.0104173317422224	0	0	0.00931229363534108	0	0	0	0	0	0	0.00122954175177612	0.140779232046398	0.0273114342989852
Cohaesibacter	0.1029637817042	0.0259456209067234	0	0.0340679384596867	0.068210513857524	0	0.064492208885609	0	0	0	0	0	0	0	0.0311847681955495	0	0.0159695884853952	0	0	0	0	0.00485376494774279	0	0.0350519537482366	0	0.070090578121872	0	0.0391897520954658	0.0199257291787606	0	0	0	0	0.0109483496961878	0	0.124315601873022	0.067390149181515	0.0120904226553227	0.0410653630684372	0	0	0.00915150609553225	0	0.0354938999903709	0.00404716325036051	0	0	0.0221632068174633	0	0	0.0095015401117476	0.0111665236164595	0.0140987995452414	0.0826465576430025	0.299337347582205	0.0451497076226828	0.361547236915194	0.419388404344803	0.0453724117925111	0.090417226278786	0	0.091202765132159	0	0	0.00395047612705042	0	0.133471546574593	0	0	0.0259600244509876	0	0	0.0178970578309086	0.0316319450170199	0	0	0.0836817665409905	0.0181124917776155	0.170461675715608	0.0557855469070245	0	0
Colwellia	0.00374588573816941	0.0775316697148168	0.00363708163265506	0.0143800002312317	0.00998275965808106	0.0043756311115865	0.0285694356895831	0.161168514878824	0.0329976325949075	0.00152621863212513	0.00138966816523096	0.00133912690925076	0	0	0.00774322665805464	0.000923780730580041	0.00189160919361796	0.00196159973789998	0.000397806042164195	0	0	0.000141183955340125	0.00141819475658193	0.0217607936415142	0	0	0.000336410458092877	0.0014528539065655	0.000670384909489468	0	0	0.00132446946074035	2.48031866798705e-05	0.000442687103851067	1.94949143515365e-05	9.73707024611108e-05	0.000498080022180068	9.73389877971267e-05	0.000616157275878767	0.000148200904290705	0	0	0.00700068469299071	0.00628822099901484	0.0056682904883487	0	0	0	4.52201991201633e-05	0.000430244435069169	0.000693179216796664	0.00112525706896893	0.00167605735989115	0.00164368593568186	0.000433024483367952	0.00131373116108764	0.00336489517195399	0	0.109368470848312	0.0870920394135365	0	0.124276590518679	0	0.000282566448254851	0.000357922728897824	0.000221638608617022	0.00167577495621095	0.0123656709239793	0	0	0.000177428363551081	0	0.00567217728831065	0	0.00174256013641679	0	0.00514910340252375	0	0	0.000267017149067505	0.000877580301266895	3.88928424573233e-05
Congregibacter	0.0038753936203606	0.00050133950472719	0.00537725980602149	0.0041266961650608	0.00393796475827673	6.596866052741e-05	0.00584615906301042	0	0.00418690416752758	0.00402454036678582	0.000836481340020759	0.00195685507411814	0	0	0.00261039400062202	0.004846154104705	0.000840917531667713	0.00095548024224475	0.000515602744890476	0	0.000616903368428518	0	0.000983293649726123	0.000290384558786416	0.00275695827939025	0.000971080005641071	0.00025726690435207	0.000786440276152617	0.000133520147614664	0.00163667070323181	0.000204776538793369	0.00039352903856007	0.000267813157483589	0.000257844838532443	4.36958258610958e-05	0.00125103759326995	0.000763075991613319	0.000103408451751412	0.000111712232181188	0.000198622344548204	0.000710250396684699	0.000233862809257784	0.00113598385516895	0.00261090389193738	0.000945761288248179	0.00185156455529156	0.000434494467004777	0.00026811549407278	0.000807206777633714	0.000276277577712901	0.00234124867178832	0.000788455463953329	0.000441212613318373	0.00815234729282273	0.00581161108599852	0.0167328808401936	0.0148465696822881	0.00916718828659606	0.0232519124857648	0.00896257307938202	0.00159895576172144	0.191582364474647	0.0134317840599561	0.00143413970462777	0.000936730397922509	0.00159213255591497	0.00179969177103669	0.0342216254425912	8.62399339266457e-06	0.000672654927994925	1.70414582539052e-05	0.000409335692311568	0.000365314479770549	0.000111012321137758	3.46088841359113e-05	0	0.00282941314893938	0.00110635962637952	0.00298987695497404	0.00487790004225778	0.00245484323900481	0.000709055273768064
Constrictibacter	0	0	0	0	0	0	0	0	0	0	0.0614207046551291	0	0	0	0	0	0.00364590930684466	0.00698306720786483	0.0165103378301041	0	0.0334562938224769	0	0	0.0102526062853059	0	0	0	0	0	0	0	0	0.00479208965717114	0.0207936191102007	0.00701918226156572	0.0153867859274617	0.0100732185178721	0	0.00565707458830889	0	0	0	0.00484940141065416	0.0123715249884471	0.0224511883924116	0	0	0	0.0230374690432362	0.0219943868128226	0.0170852873855323	0.00538012727036205	0.00504692810529029	0.00707286763078724	0.00104445257982972	0.0352448904303255	0.0224162692289977	0.0349532632801785	0.00642147578816954	0.0451513646723888	0	0.0778291409785355	0.00986739111122127	0	0.0220124059335962	0.0110978188133505	0.0118555380790813	0	0	0.0449701739924061	0.0170114035258482	0.0305307318201423	0	0	0	0	0	0	0.0173226148390311	0.00114140483442256	0.00142276810283516	0.00619056353503974
Coraliomargarita	0	0	0	0	0	0	0.00019568252240492	0	0	0	0	0	0	0	0	0	0.00119701394854431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18711265364681e-05	0	0.000167301828515493	0.000120143285444902	0.0194139366505626	0.00137237773313246	0.00379096927094477	0	0	0	8.05667003450126e-05	0	0	0	0	0.0023668584760443	0.00401062755978974	0.00722833547453318	0.00500475433874206	0.00695383379569704	0.00355785301262262	0	0	0.0170228511008091	0.00158478104848733	0.000660311547842248	3.05606866253597e-05	3.5493397090982e-05	0	0.24281450184084	0	0	0	0	0	0	0	0	0	0	0.0140611521855813	0.000409558136964137	0.00296258355916883	0
